age_cl,anveh_cl,ns_bg,cs_bg,franchise,anc_perm_cl,zone_bg,Formule,id
e.51-69,b.4-11,1,104,OUI,e.>40,2,Maxi,165324
c.26-35,b.4-11,1,104,OUI,c.11-20,3,Maxi,165594
c.26-35,b.4-11,1,104,OUI,c.11-20,5,Maxi,166066
e.51-69,b.4-11,1,104,NON,e.>40,1,Maxi,166077
d.36-50,b.4-11,1,104,NON,e.>40,2,Maxi,166556
e.51-69,c.>=12,1,104,NON,e.>40,2,Maxi,167266
d.36-50,a.0-3,1,104,OUI,d.21-40,2,Maxi,168640
c.26-35,b.4-11,1,104,OUI,b.6-10,1,Medi,168967
e.51-69,a.0-3,1,104,OUI,e.>40,3,Medi,169041
f.>=70,c.>=12,1,104,OUI,e.>40,2,Medi,169150
c.26-35,b.4-11,1,104,NON,b.6-10,4,Maxi,169236
e.51-69,b.4-11,1,104,NON,e.>40,3,Maxi,169350
c.26-35,c.>=12,1,104,OUI,b.6-10,2,Medi,169848
c.26-35,a.0-3,1,104,OUI,b.6-10,3,Maxi,169903
c.26-35,c.>=12,1,104,OUI,b.6-10,4,Maxi,170277
e.51-69,b.4-11,1,104,NON,e.>40,2,Maxi,170304
d.36-50,b.4-11,1,104,OUI,c.11-20,2,Maxi,170309
d.36-50,b.4-11,1,104,OUI,e.>40,2,Maxi,170545
d.36-50,a.0-3,1,104,OUI,e.>40,2,Maxi,170749
d.36-50,a.0-3,1,104,OUI,e.>40,2,Maxi,170749
b.21-25,b.4-11,1,104,OUI,b.6-10,2,Maxi,170995
d.36-50,a.0-3,1,104,NON,d.21-40,2,Maxi,171093
c.26-35,b.4-11,1,104,OUI,b.6-10,5,Maxi,171408
e.51-69,b.4-11,1,104,OUI,c.11-20,1,Mini,172580
e.51-69,b.4-11,1,104,OUI,e.>40,3,Medi,172742
e.51-69,b.4-11,1,104,OUI,e.>40,5,Maxi,173581
d.36-50,a.0-3,1,104,NON,c.11-20,2,Maxi,175310
b.21-25,a.0-3,1,104,OUI,b.6-10,5,Maxi,175532
d.36-50,b.4-11,1,104,OUI,d.21-40,4,Medi,175604
d.36-50,b.4-11,1,104,NON,e.>40,2,Maxi,175792
d.36-50,b.4-11,1,104,NON,c.11-20,3,Medi,176184
d.36-50,b.4-11,1,104,OUI,e.>40,4,Maxi,176488
e.51-69,b.4-11,1,104,OUI,e.>40,1,Maxi,177476
e.51-69,a.0-3,1,104,NON,e.>40,2,Maxi,177695
c.26-35,a.0-3,1,104,OUI,b.6-10,3,Maxi,177987
d.36-50,b.4-11,1,104,OUI,e.>40,2,Medi,178335
e.51-69,b.4-11,1,104,OUI,e.>40,1,Maxi,178497
e.51-69,a.0-3,1,104,NON,e.>40,5,Maxi,179900
b.21-25,b.4-11,1,104,OUI,b.6-10,1,Maxi,180233
d.36-50,b.4-11,1,104,NON,e.>40,1,Medi,180255
d.36-50,c.>=12,1,104,OUI,c.11-20,3,Medi,180263
d.36-50,b.4-11,1,104,OUI,c.11-20,1,Maxi,181113
d.36-50,b.4-11,1,104,OUI,c.11-20,2,Maxi,181260
d.36-50,b.4-11,1,104,OUI,e.>40,4,Maxi,182250
b.21-25,b.4-11,1,104,OUI,b.6-10,3,Medi,182878
d.36-50,b.4-11,1,104,NON,e.>40,4,Medi,183291
d.36-50,c.>=12,1,104,OUI,e.>40,1,Mini,183584
d.36-50,c.>=12,1,104,NON,c.11-20,2,Medi,183609
c.26-35,a.0-3,1,104,OUI,b.6-10,3,Maxi,184611
d.36-50,b.4-11,1,104,OUI,c.11-20,4,Maxi,186167
b.21-25,b.4-11,1,104,NON,b.6-10,3,Maxi,186273
b.21-25,b.4-11,1,104,OUI,a.<=5,2,Maxi,186620
c.26-35,a.0-3,1,104,OUI,c.11-20,1,Maxi,186653
c.26-35,a.0-3,1,104,OUI,c.11-20,3,Maxi,186730
d.36-50,b.4-11,1,104,OUI,c.11-20,3,Maxi,186787
c.26-35,a.0-3,1,104,OUI,c.11-20,4,Maxi,187071
e.51-69,b.4-11,1,104,OUI,e.>40,1,Maxi,187408
c.26-35,b.4-11,1,104,OUI,b.6-10,3,Maxi,187486
e.51-69,c.>=12,1,104,OUI,e.>40,4,Maxi,188212
c.26-35,b.4-11,1,104,OUI,a.<=5,3,Medi,188327
e.51-69,b.4-11,1,104,OUI,e.>40,4,Medi,188462
e.51-69,b.4-11,1,104,OUI,e.>40,2,Maxi,189393
c.26-35,c.>=12,1,104,NON,b.6-10,3,Medi,189663
c.26-35,b.4-11,1,104,OUI,a.<=5,3,Maxi,190166
d.36-50,b.4-11,1,104,OUI,e.>40,2,Medi,190433
f.>=70,c.>=12,1,104,OUI,e.>40,5,Medi,190752
d.36-50,c.>=12,1,104,OUI,e.>40,2,Maxi,190966
d.36-50,c.>=12,1,104,OUI,e.>40,2,Medi,191022
d.36-50,b.4-11,1,104,OUI,e.>40,2,Maxi,191205
b.21-25,c.>=12,1,104,NON,b.6-10,5,Medi,191395
c.26-35,b.4-11,1,104,OUI,c.11-20,3,Mini,193582
d.36-50,a.0-3,1,104,OUI,e.>40,1,Maxi,193812
b.21-25,c.>=12,1,104,OUI,a.<=5,5,Medi,194126
c.26-35,b.4-11,1,104,OUI,c.11-20,3,Maxi,194137
c.26-35,b.4-11,1,104,OUI,b.6-10,3,Maxi,195954
d.36-50,a.0-3,1,104,OUI,c.11-20,3,Maxi,196030
d.36-50,c.>=12,1,104,OUI,c.11-20,2,Medi,197491
e.51-69,a.0-3,1,104,OUI,e.>40,2,Maxi,197846
e.51-69,b.4-11,1,104,OUI,e.>40,3,Medi,199556
d.36-50,b.4-11,1,104,OUI,c.11-20,3,Maxi,200866
d.36-50,a.0-3,1,104,NON,d.21-40,5,Maxi,202918
e.51-69,b.4-11,1,104,NON,e.>40,2,Maxi,203761
f.>=70,a.0-3,1,104,NON,e.>40,1,Maxi,204218
e.51-69,c.>=12,1,104,NON,e.>40,2,Maxi,205189
e.51-69,a.0-3,1,104,OUI,e.>40,2,Maxi,205406
e.51-69,b.4-11,1,104,NON,e.>40,2,Maxi,205851
d.36-50,a.0-3,1,104,NON,c.11-20,4,Maxi,205982
d.36-50,b.4-11,1,104,OUI,c.11-20,2,Maxi,205984
e.51-69,b.4-11,1,104,NON,e.>40,2,Maxi,206671
e.51-69,b.4-11,1,104,NON,e.>40,2,Maxi,207861
d.36-50,b.4-11,1,104,OUI,e.>40,2,Maxi,208521
c.26-35,a.0-3,1,104,NON,c.11-20,3,Maxi,209576
d.36-50,a.0-3,1,104,NON,e.>40,2,Maxi,210105
d.36-50,a.0-3,1,104,OUI,d.21-40,4,Maxi,210151
d.36-50,b.4-11,1,104,OUI,e.>40,4,Maxi,210467
c.26-35,b.4-11,1,104,NON,c.11-20,2,Maxi,210940
d.36-50,b.4-11,1,104,NON,e.>40,5,Medi,211417
f.>=70,b.4-11,1,104,OUI,e.>40,2,Maxi,211989
f.>=70,b.4-11,1,104,NON,e.>40,5,Maxi,212145
d.36-50,c.>=12,1,104,OUI,c.11-20,1,Mini,212835
f.>=70,a.0-3,1,104,NON,e.>40,4,Maxi,213187
e.51-69,a.0-3,1,104,OUI,e.>40,2,Maxi,213486
d.36-50,b.4-11,1,104,NON,e.>40,3,Maxi,213560
f.>=70,a.0-3,1,104,NON,e.>40,2,Maxi,213597
d.36-50,b.4-11,1,104,OUI,d.21-40,1,Maxi,213792
e.51-69,b.4-11,1,104,OUI,e.>40,2,Maxi,213852
f.>=70,a.0-3,1,104,NON,e.>40,3,Maxi,215545
e.51-69,b.4-11,1,104,OUI,e.>40,3,Medi,215723
d.36-50,b.4-11,1,104,NON,c.11-20,2,Medi,215859
d.36-50,a.0-3,1,104,NON,c.11-20,3,Maxi,216188
e.51-69,c.>=12,1,104,NON,e.>40,2,Maxi,216308
d.36-50,a.0-3,1,104,OUI,d.21-40,4,Maxi,216493
e.51-69,b.4-11,1,104,NON,e.>40,5,Maxi,217158
d.36-50,a.0-3,1,104,OUI,e.>40,2,Maxi,217378
e.51-69,c.>=12,1,104,OUI,c.11-20,3,Mini,217906
e.51-69,a.0-3,1,104,NON,c.11-20,4,Maxi,218463
e.51-69,b.4-11,1,104,NON,e.>40,2,Maxi,218663
c.26-35,a.0-3,1,104,NON,c.11-20,3,Maxi,219155
d.36-50,a.0-3,1,104,OUI,c.11-20,2,Maxi,219360
d.36-50,b.4-11,1,104,NON,c.11-20,1,Maxi,219569
e.51-69,c.>=12,1,105,NON,e.>40,3,Medi,2837
d.36-50,b.4-11,1,105,OUI,e.>40,3,Medi,16196
d.36-50,b.4-11,1,105,NON,c.11-20,3,Maxi,54477
e.51-69,b.4-11,1,105,NON,e.>40,3,Maxi,88776
d.36-50,b.4-11,1,105,NON,e.>40,2,Medi,99810
d.36-50,c.>=12,1,105,NON,e.>40,4,Medi,119870
e.51-69,a.0-3,1,105,NON,e.>40,1,Maxi,126934
c.26-35,b.4-11,1,105,NON,c.11-20,1,Maxi,130746
d.36-50,a.0-3,1,105,OUI,e.>40,4,Maxi,150677
c.26-35,b.4-11,1,105,OUI,a.<=5,3,Maxi,153223
d.36-50,c.>=12,1,105,NON,c.11-20,5,Medi,173682
f.>=70,b.4-11,1,105,NON,e.>40,4,Maxi,179861
e.51-69,a.0-3,1,105,NON,e.>40,5,Maxi,204464
e.51-69,a.0-3,1,105,NON,e.>40,2,Maxi,211988
e.51-69,b.4-11,1,106,NON,e.>40,3,Maxi,11834
e.51-69,b.4-11,1,106,OUI,e.>40,3,Maxi,13168
d.36-50,c.>=12,1,106,NON,e.>40,3,Medi,25210
d.36-50,a.0-3,1,106,NON,e.>40,3,Maxi,32963
e.51-69,b.4-11,1,106,NON,e.>40,2,Maxi,40351
f.>=70,a.0-3,1,106,OUI,e.>40,4,Maxi,46006
d.36-50,b.4-11,1,106,OUI,e.>40,4,Maxi,52890
b.21-25,b.4-11,1,106,NON,a.<=5,2,Medi,61989
d.36-50,b.4-11,1,106,OUI,e.>40,3,Maxi,64510
e.51-69,c.>=12,1,106,OUI,e.>40,3,Mini,65686
d.36-50,a.0-3,1,106,NON,e.>40,4,Maxi,67247
d.36-50,b.4-11,1,106,NON,e.>40,2,Maxi,70589
d.36-50,a.0-3,1,106,NON,c.11-20,4,Maxi,73037
e.51-69,b.4-11,1,106,NON,e.>40,5,Maxi,79757
c.26-35,a.0-3,1,106,NON,c.11-20,2,Maxi,85752
e.51-69,c.>=12,1,106,OUI,e.>40,3,Medi,86046
e.51-69,b.4-11,1,106,NON,e.>40,3,Maxi,91228
d.36-50,a.0-3,1,106,NON,c.11-20,3,Maxi,99508
d.36-50,c.>=12,1,106,NON,e.>40,3,Maxi,100398
c.26-35,a.0-3,1,106,OUI,b.6-10,1,Maxi,100894
c.26-35,a.0-3,1,106,NON,c.11-20,2,Maxi,111820
d.36-50,c.>=12,1,106,OUI,e.>40,2,Medi,117604
d.36-50,b.4-11,1,106,NON,c.11-20,2,Maxi,123374
d.36-50,b.4-11,1,106,OUI,e.>40,4,Maxi,141736
e.51-69,c.>=12,1,106,OUI,e.>40,5,Mini,150007
e.51-69,b.4-11,1,106,NON,e.>40,2,Maxi,155262
d.36-50,c.>=12,1,106,OUI,a.<=5,4,Medi,164436
d.36-50,c.>=12,1,106,NON,d.21-40,3,Medi,179517
d.36-50,b.4-11,1,106,NON,c.11-20,3,Maxi,181204
d.36-50,a.0-3,1,106,NON,e.>40,4,Maxi,197495
e.51-69,c.>=12,1,106,OUI,e.>40,4,Mini,217382
f.>=70,b.4-11,1,107,OUI,e.>40,2,Medi,2122
f.>=70,c.>=12,1,107,NON,e.>40,2,Maxi,17037
e.51-69,a.0-3,1,107,NON,b.6-10,2,Maxi,28350
e.51-69,a.0-3,1,107,NON,e.>40,2,Maxi,32861
c.26-35,b.4-11,1,107,OUI,c.11-20,4,Medi,35980
e.51-69,a.0-3,1,107,NON,e.>40,2,Maxi,36749
c.26-35,a.0-3,1,107,NON,c.11-20,3,Maxi,50309
b.21-25,b.4-11,1,107,OUI,b.6-10,2,Maxi,50339
f.>=70,b.4-11,1,107,NON,e.>40,2,Maxi,59006
c.26-35,c.>=12,1,107,NON,c.11-20,2,Medi,60747
d.36-50,b.4-11,1,107,NON,d.21-40,1,Medi,63155
e.51-69,b.4-11,1,107,NON,e.>40,4,Maxi,68756
c.26-35,c.>=12,1,107,NON,c.11-20,5,Medi,80261
c.26-35,b.4-11,1,107,OUI,c.11-20,2,Maxi,92612
f.>=70,b.4-11,1,107,NON,e.>40,4,Medi,93579
d.36-50,c.>=12,1,107,NON,c.11-20,3,Medi,97915
e.51-69,b.4-11,1,107,NON,e.>40,3,Maxi,119048
e.51-69,a.0-3,1,107,OUI,e.>40,3,Maxi,163348
d.36-50,b.4-11,1,107,OUI,a.<=5,2,Maxi,166356
c.26-35,a.0-3,1,107,OUI,c.11-20,3,Maxi,167815
d.36-50,a.0-3,1,107,OUI,e.>40,3,Maxi,186303
c.26-35,b.4-11,1,107,OUI,a.<=5,3,Maxi,203220
f.>=70,b.4-11,1,107,NON,e.>40,3,Maxi,206374
c.26-35,b.4-11,1,107,NON,c.11-20,2,Maxi,219692
e.51-69,b.4-11,1,108,NON,e.>40,3,Maxi,5250
e.51-69,a.0-3,1,108,NON,e.>40,4,Maxi,7486
f.>=70,c.>=12,1,108,NON,e.>40,3,Maxi,9624
f.>=70,b.4-11,1,108,NON,e.>40,5,Maxi,9749
f.>=70,c.>=12,1,108,NON,e.>40,2,Maxi,13744
f.>=70,a.0-3,1,108,NON,e.>40,5,Maxi,24019
e.51-69,b.4-11,1,108,NON,e.>40,2,Maxi,35071
d.36-50,c.>=12,1,108,OUI,b.6-10,3,Medi,48460
e.51-69,b.4-11,1,108,OUI,e.>40,4,Mini,56179
e.51-69,b.4-11,1,108,NON,e.>40,4,Maxi,57617
c.26-35,b.4-11,1,108,OUI,b.6-10,1,Maxi,73893
d.36-50,b.4-11,1,108,OUI,c.11-20,4,Medi,100742
d.36-50,c.>=12,1,108,NON,e.>40,4,Maxi,117583
d.36-50,a.0-3,1,108,OUI,c.11-20,2,Maxi,117692
e.51-69,b.4-11,1,108,NON,e.>40,1,Maxi,157396
e.51-69,b.4-11,1,108,NON,e.>40,3,Maxi,157522
c.26-35,a.0-3,1,108,OUI,c.11-20,2,Maxi,162413
e.51-69,a.0-3,1,108,OUI,e.>40,2,Maxi,165307
d.36-50,a.0-3,1,108,OUI,e.>40,5,Maxi,186506
c.26-35,b.4-11,1,108,NON,c.11-20,2,Maxi,191661
e.51-69,b.4-11,1,108,NON,e.>40,1,Maxi,219628
e.51-69,c.>=12,1,109,NON,e.>40,3,Maxi,24704
c.26-35,c.>=12,1,109,NON,c.11-20,3,Medi,40778
b.21-25,c.>=12,1,109,OUI,b.6-10,3,Medi,41972
f.>=70,a.0-3,1,109,NON,e.>40,1,Maxi,45865
d.36-50,c.>=12,1,109,NON,d.21-40,2,Medi,48891
d.36-50,b.4-11,1,109,NON,e.>40,3,Medi,82868
e.51-69,c.>=12,1,109,OUI,e.>40,5,Medi,92644
e.51-69,c.>=12,1,109,NON,e.>40,1,Maxi,105195
c.26-35,b.4-11,1,109,OUI,b.6-10,3,Maxi,119415
e.51-69,c.>=12,1,109,NON,e.>40,4,Medi,122165
d.36-50,c.>=12,1,109,NON,e.>40,3,Medi,122273
c.26-35,a.0-3,1,109,OUI,c.11-20,4,Maxi,132480
c.26-35,c.>=12,1,109,OUI,a.<=5,3,Medi,141135
d.36-50,b.4-11,1,109,NON,e.>40,5,Maxi,147011
e.51-69,a.0-3,1,109,OUI,e.>40,2,Mini,175915
d.36-50,a.0-3,1,109,OUI,c.11-20,3,Medi,184475
e.51-69,a.0-3,1,109,NON,e.>40,5,Maxi,210565
d.36-50,b.4-11,1,109,OUI,e.>40,3,Medi,212649
e.51-69,b.4-11,1,109,NON,e.>40,3,Maxi,217281
d.36-50,b.4-11,1,110,OUI,c.11-20,2,Maxi,10260
e.51-69,b.4-11,1,110,NON,e.>40,3,Maxi,12089
e.51-69,b.4-11,1,110,OUI,e.>40,3,Medi,12186
e.51-69,a.0-3,1,110,OUI,e.>40,4,Maxi,12945
d.36-50,c.>=12,1,110,NON,e.>40,2,Maxi,21868
e.51-69,a.0-3,1,110,NON,e.>40,1,Maxi,23607
e.51-69,a.0-3,1,110,NON,e.>40,2,Maxi,25782
c.26-35,b.4-11,1,110,NON,c.11-20,4,Maxi,27184
e.51-69,b.4-11,1,110,NON,e.>40,2,Maxi,29087
d.36-50,a.0-3,1,110,OUI,e.>40,5,Maxi,30616
c.26-35,b.4-11,1,110,NON,c.11-20,2,Medi,31410
d.36-50,b.4-11,1,110,NON,c.11-20,2,Maxi,32834
d.36-50,a.0-3,1,110,OUI,e.>40,3,Maxi,35289
e.51-69,a.0-3,1,110,NON,e.>40,2,Maxi,37318
d.36-50,b.4-11,1,110,NON,c.11-20,3,Maxi,37515
f.>=70,c.>=12,1,110,NON,e.>40,2,Maxi,40191
d.36-50,a.0-3,1,110,OUI,c.11-20,3,Maxi,43157
d.36-50,b.4-11,1,110,OUI,c.11-20,2,Maxi,49398
c.26-35,b.4-11,1,110,NON,b.6-10,4,Maxi,49777
e.51-69,b.4-11,1,110,OUI,e.>40,2,Medi,53144
d.36-50,a.0-3,1,110,OUI,e.>40,2,Maxi,54749
d.36-50,b.4-11,1,110,OUI,e.>40,2,Maxi,56630
d.36-50,c.>=12,1,110,OUI,e.>40,2,Medi,56730
c.26-35,b.4-11,1,110,NON,c.11-20,3,Maxi,57236
c.26-35,b.4-11,1,110,NON,c.11-20,2,Maxi,57249
e.51-69,a.0-3,1,110,OUI,e.>40,4,Maxi,59270
c.26-35,a.0-3,1,110,OUI,b.6-10,3,Maxi,61586
e.51-69,b.4-11,1,110,NON,e.>40,2,Maxi,61868
d.36-50,a.0-3,1,110,NON,c.11-20,2,Maxi,63996
d.36-50,a.0-3,1,110,NON,c.11-20,2,Maxi,63996
c.26-35,a.0-3,1,110,OUI,b.6-10,2,Maxi,64979
d.36-50,b.4-11,1,110,NON,e.>40,2,Maxi,68284
e.51-69,b.4-11,1,110,NON,e.>40,1,Maxi,72302
c.26-35,b.4-11,1,110,NON,c.11-20,2,Medi,73602
b.21-25,c.>=12,1,110,NON,a.<=5,1,Medi,74984
c.26-35,b.4-11,1,110,OUI,b.6-10,2,Maxi,77856
d.36-50,b.4-11,1,110,NON,c.11-20,2,Maxi,79909
d.36-50,b.4-11,1,110,NON,e.>40,3,Maxi,80032
d.36-50,a.0-3,1,110,OUI,e.>40,2,Maxi,80358
c.26-35,b.4-11,1,110,OUI,c.11-20,2,Maxi,83621
c.26-35,b.4-11,1,110,NON,c.11-20,2,Maxi,85261
d.36-50,b.4-11,1,110,OUI,b.6-10,2,Maxi,87678
d.36-50,b.4-11,1,110,OUI,c.11-20,2,Maxi,87817
d.36-50,b.4-11,1,110,NON,c.11-20,4,Maxi,91141
d.36-50,b.4-11,1,110,NON,e.>40,4,Maxi,91392
d.36-50,c.>=12,1,110,NON,c.11-20,1,Maxi,91844
c.26-35,b.4-11,1,110,OUI,b.6-10,2,Medi,91935
d.36-50,b.4-11,1,110,OUI,c.11-20,3,Maxi,92956
e.51-69,a.0-3,1,110,OUI,e.>40,2,Maxi,93582
d.36-50,b.4-11,1,110,OUI,b.6-10,3,Maxi,93884
d.36-50,a.0-3,1,110,OUI,c.11-20,3,Maxi,94301
c.26-35,b.4-11,1,110,OUI,c.11-20,4,Maxi,94363
e.51-69,b.4-11,1,110,NON,e.>40,3,Maxi,97431
c.26-35,a.0-3,1,110,OUI,c.11-20,2,Maxi,97770
c.26-35,b.4-11,1,110,NON,c.11-20,3,Medi,97928
d.36-50,a.0-3,1,110,OUI,e.>40,2,Maxi,98128
c.26-35,c.>=12,1,110,OUI,b.6-10,4,Medi,98821
e.51-69,b.4-11,1,110,NON,e.>40,3,Maxi,98897
c.26-35,a.0-3,1,110,OUI,a.<=5,3,Maxi,100583
d.36-50,b.4-11,1,110,OUI,c.11-20,3,Maxi,100623
e.51-69,b.4-11,1,110,OUI,e.>40,3,Maxi,102337
c.26-35,a.0-3,1,110,NON,c.11-20,2,Maxi,102426
e.51-69,b.4-11,1,110,NON,e.>40,3,Maxi,102505
e.51-69,b.4-11,1,110,NON,e.>40,3,Maxi,105414
e.51-69,c.>=12,1,110,OUI,e.>40,2,Medi,105656
d.36-50,c.>=12,1,110,OUI,c.11-20,3,Medi,108078
e.51-69,a.0-3,1,110,OUI,e.>40,2,Maxi,108268
c.26-35,b.4-11,1,110,OUI,b.6-10,2,Medi,110775
d.36-50,b.4-11,1,110,NON,e.>40,2,Maxi,112362
d.36-50,b.4-11,1,110,OUI,c.11-20,5,Mini,112904
e.51-69,b.4-11,1,110,NON,e.>40,2,Maxi,116656
e.51-69,c.>=12,1,110,NON,e.>40,3,Medi,116924
e.51-69,b.4-11,1,110,NON,e.>40,2,Maxi,120949
e.51-69,a.0-3,1,110,NON,e.>40,3,Maxi,121327
c.26-35,b.4-11,1,110,OUI,c.11-20,5,Maxi,122934
d.36-50,b.4-11,1,110,NON,d.21-40,3,Maxi,122987
f.>=70,b.4-11,1,110,OUI,e.>40,1,Maxi,123839
d.36-50,a.0-3,1,110,OUI,e.>40,3,Maxi,125279
c.26-35,a.0-3,1,110,NON,b.6-10,3,Maxi,127815
e.51-69,c.>=12,1,110,OUI,e.>40,2,Medi,129763
c.26-35,b.4-11,1,110,OUI,b.6-10,2,Maxi,131742
e.51-69,b.4-11,1,110,NON,e.>40,5,Maxi,132685
d.36-50,a.0-3,1,110,OUI,e.>40,2,Maxi,139666
c.26-35,b.4-11,1,110,OUI,c.11-20,2,Maxi,139827
d.36-50,c.>=12,1,110,OUI,e.>40,3,Medi,139928
c.26-35,a.0-3,1,110,NON,c.11-20,4,Maxi,140366
d.36-50,b.4-11,1,110,OUI,c.11-20,3,Medi,140501
d.36-50,a.0-3,1,110,OUI,e.>40,4,Maxi,140956
b.21-25,c.>=12,1,110,OUI,b.6-10,3,Medi,141105
d.36-50,b.4-11,1,110,NON,e.>40,2,Maxi,143550
d.36-50,b.4-11,1,110,OUI,e.>40,2,Maxi,144145
c.26-35,a.0-3,1,110,OUI,b.6-10,2,Maxi,146429
e.51-69,b.4-11,1,110,OUI,e.>40,4,Medi,147924
d.36-50,a.0-3,1,110,NON,e.>40,3,Maxi,148548
c.26-35,b.4-11,1,110,OUI,c.11-20,3,Maxi,149657
c.26-35,a.0-3,1,110,NON,b.6-10,4,Maxi,150778
d.36-50,a.0-3,1,110,OUI,e.>40,3,Maxi,153422
d.36-50,a.0-3,1,110,OUI,e.>40,3,Maxi,153422
c.26-35,a.0-3,1,110,OUI,c.11-20,3,Maxi,154787
e.51-69,a.0-3,1,110,OUI,e.>40,3,Maxi,156568
d.36-50,a.0-3,1,110,OUI,e.>40,2,Maxi,157051
d.36-50,a.0-3,1,110,OUI,e.>40,2,Maxi,157051
d.36-50,b.4-11,1,110,OUI,e.>40,3,Maxi,157655
c.26-35,b.4-11,1,110,OUI,c.11-20,3,Maxi,163158
e.51-69,a.0-3,1,110,NON,e.>40,3,Maxi,166923
c.26-35,b.4-11,1,110,OUI,c.11-20,2,Maxi,168103
d.36-50,b.4-11,1,110,OUI,e.>40,2,Maxi,168503
d.36-50,b.4-11,1,110,NON,d.21-40,2,Maxi,168799
b.21-25,c.>=12,1,110,OUI,a.<=5,4,Medi,169894
d.36-50,b.4-11,1,110,OUI,e.>40,2,Medi,173126
d.36-50,a.0-3,1,110,OUI,c.11-20,3,Maxi,176944
d.36-50,a.0-3,1,110,OUI,c.11-20,3,Maxi,176944
e.51-69,b.4-11,1,110,NON,e.>40,2,Medi,177139
c.26-35,a.0-3,1,110,OUI,c.11-20,2,Maxi,179721
b.21-25,b.4-11,1,110,OUI,a.<=5,3,Maxi,180674
e.51-69,b.4-11,1,110,OUI,e.>40,2,Medi,182168
d.36-50,b.4-11,1,110,NON,b.6-10,2,Maxi,182667
c.26-35,b.4-11,1,110,OUI,b.6-10,2,Maxi,182708
d.36-50,a.0-3,1,110,OUI,e.>40,3,Maxi,184492
c.26-35,b.4-11,1,110,OUI,c.11-20,2,Medi,185465
c.26-35,b.4-11,1,110,OUI,c.11-20,1,Maxi,186668
c.26-35,a.0-3,1,110,OUI,b.6-10,2,Maxi,186797
d.36-50,b.4-11,1,110,NON,e.>40,2,Maxi,186823
e.51-69,b.4-11,1,110,OUI,e.>40,2,Maxi,187021
e.51-69,b.4-11,1,110,OUI,e.>40,3,Maxi,190756
e.51-69,b.4-11,1,110,NON,e.>40,4,Maxi,205517
d.36-50,b.4-11,1,110,NON,e.>40,2,Maxi,208130
e.51-69,a.0-3,1,110,NON,e.>40,3,Maxi,208889
d.36-50,a.0-3,1,110,OUI,e.>40,2,Maxi,210639
d.36-50,b.4-11,1,110,OUI,e.>40,5,Medi,212642
e.51-69,a.0-3,1,110,OUI,e.>40,2,Maxi,213663
d.36-50,c.>=12,1,110,OUI,c.11-20,2,Mini,216072
d.36-50,b.4-11,1,110,NON,e.>40,3,Maxi,216372
d.36-50,b.4-11,1,110,NON,e.>40,4,Maxi,218675
c.26-35,b.4-11,1,110,OUI,b.6-10,3,Maxi,219454
d.36-50,b.4-11,1,111,NON,e.>40,1,Maxi,5466
e.51-69,a.0-3,1,111,NON,e.>40,2,Maxi,7810
c.26-35,a.0-3,1,111,NON,b.6-10,2,Maxi,10129
d.36-50,a.0-3,1,111,OUI,c.11-20,4,Maxi,12324
e.51-69,a.0-3,1,111,OUI,e.>40,4,Maxi,27273
f.>=70,b.4-11,1,111,NON,e.>40,2,Maxi,38998
c.26-35,c.>=12,1,111,NON,c.11-20,4,Medi,40422
b.21-25,b.4-11,1,111,OUI,a.<=5,1,Maxi,46804
d.36-50,b.4-11,1,111,NON,e.>40,5,Maxi,55528
e.51-69,b.4-11,1,111,NON,e.>40,2,Maxi,56578
c.26-35,b.4-11,1,111,OUI,b.6-10,2,Maxi,56897
d.36-50,b.4-11,1,111,NON,d.21-40,3,Maxi,58112
d.36-50,c.>=12,1,111,NON,e.>40,4,Medi,61410
e.51-69,b.4-11,1,111,NON,e.>40,2,Maxi,78754
d.36-50,b.4-11,1,111,NON,e.>40,2,Maxi,82436
c.26-35,a.0-3,1,111,OUI,b.6-10,2,Maxi,88105
d.36-50,a.0-3,1,111,NON,e.>40,3,Maxi,90758
c.26-35,b.4-11,1,111,OUI,b.6-10,5,Maxi,95566
d.36-50,a.0-3,1,111,OUI,d.21-40,3,Maxi,106348
d.36-50,b.4-11,1,111,NON,e.>40,4,Maxi,106840
c.26-35,b.4-11,1,111,NON,c.11-20,4,Maxi,110036
e.51-69,b.4-11,1,111,OUI,e.>40,1,Medi,110681
c.26-35,b.4-11,1,111,OUI,c.11-20,2,Maxi,112975
c.26-35,b.4-11,1,111,NON,b.6-10,5,Maxi,125054
d.36-50,b.4-11,1,111,OUI,e.>40,1,Maxi,126535
f.>=70,c.>=12,1,111,NON,c.11-20,3,Medi,127694
d.36-50,c.>=12,1,111,OUI,e.>40,3,Medi,136295
c.26-35,a.0-3,1,111,NON,c.11-20,3,Maxi,139342
e.51-69,a.0-3,1,111,NON,e.>40,5,Maxi,143738
c.26-35,a.0-3,1,111,NON,c.11-20,3,Maxi,149617
d.36-50,b.4-11,1,111,OUI,e.>40,3,Maxi,162793
d.36-50,b.4-11,1,111,NON,e.>40,3,Maxi,167453
c.26-35,a.0-3,1,111,OUI,c.11-20,1,Maxi,170552
c.26-35,a.0-3,1,111,OUI,c.11-20,1,Maxi,170552
d.36-50,b.4-11,1,111,NON,e.>40,4,Maxi,174935
c.26-35,c.>=12,1,111,NON,b.6-10,4,Maxi,197791
d.36-50,a.0-3,1,111,NON,e.>40,3,Maxi,199502
